,title,url,classification
187,香溢融通虚假陈述被处罚 投资者索赔可启动,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7622629.shtml,2
188,拟圈钱18.5亿还债 聚焦锂产业后威华股份跌停,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7622526.shtml,2
189,退市边缘*ST金洲现怪事：子公司被黑客攻陷 错记利润,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7623745.shtml,2
190,字节跳动：没有收购蓝色光标的计划,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7617809.shtml,1
191,港股年内最大IPO来了:京东募资近300亿港元 暗盘大涨6%,https://finance.sina.com.cn/stock/relnews/us/2020-06-18/doc-iirczymk7612615.shtml,0
192,比亚迪半导体20天融资27亿 30家机构热捧,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9079342.shtml,1
193,募资近300亿港元 6年后转战港股的京东凭什么成为吸金王,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9081523.shtml,0
194,北京科锐拟6.7亿转让实控权 引重庆国资入主,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9078816.shtml,0
195,东方精工聚焦高端智能装备 拟10亿回购股份,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7607437.shtml,0
196,东方日升太阳能电池业务营收增66% 拟发33亿可转债,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077304.shtml,1
197,纽威股份多项产品实现进口替代 拟募资7亿扩产,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7605846.shtml,1
198,舍得酒业定增获批:控股股东认购额不低于7.5亿 将建200家专卖店,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077051.shtml,1
199,中国石化最大炼化一体化项目投产 年产值预超600亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604890.shtml,1
200,字节跳动洽谈收购蓝色光标 后者股价创四年半以来新高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077494.shtml,1
201,中国建筑前五月新签合同额突破万亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604077.shtml,1
202,金盾股份子公司频接境外订单 一季度盈利0.7亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9073524.shtml,1
203,创业板注册制下首批吃螃蟹的企业来了 华凯创意重组案曾被否决,https://finance.sina.com.cn/wm/2020-06-18/doc-iirczymk7604026.shtml,0
204,股海导航 6月18日沪深股市公告提示,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600904.shtml,2
205,贝伐珠单抗注射液上市 贝达药业能否破题单品独大,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9071516.shtml,1
206,失意奥康国际：业绩4连降 主力品牌下滑最严重,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600393.shtml,2
207,山东高密国资拟溢价近43%入主孚日股份,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593798.shtml,1
208,深交所终局决定：金亚科技退市！,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593732.shtml,2
209,7年18次并购彻底玩坏 上交所决定终止*ST美都上市,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593728.shtml,2
210,再融资新政实施4月显魅力 百家公司拟定增“补血”逾千亿,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593717.shtml,1
211,*ST美讯剥离亏损资产 提前打响保壳战,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590863.shtml,2
212,去年深圳上市公司总市值破7万亿元 营收增速居全国首位,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590462.shtml,1
213,粘胶短纤售价屡创新低 南京化纤第2主业转型迫在眉睫,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7584529.shtml,2
214,渤海汽车子公司成为北京奔驰供应商,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7582536.shtml,1
215,面值退市队伍扩容 *ST美都作别A股,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053204.shtml,2
216,手握减振降噪硬核 天铁股份蓄势新基建,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053208.shtml,0
217,黑客入侵致财务出错 *ST金洲子公司利润多计近9000万,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9050782.shtml,2
218,首家A+H+G保险公司：中国太保GDR已挂牌交易 下周一正式上市,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iircuyvi9048645.shtml,1
219,奇葩：*ST金洲子公司遭黑客入侵致财务出错 利润多计近9000万,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iirczymk7578074.shtml,2
220,溢价13倍收购天与空 深交所十问因赛集团,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9049610.shtml,0
221,新冠治疗突破性进展 重症治疗仅需500元？多家上市公司蹭上热点,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7579447.shtml,1
222,*ST美都宣布退市：13万股民踩雷 股价已暴跌95%,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049874.shtml,2
223,王振华判处5年有期徒刑 新城控股业绩放缓销售目标完成不及30%,https://finance.sina.com.cn/stock/stockzmt/2020-06-18/doc-iirczymk7579082.shtml,2
224,警方通报美的创始人被劫持案：5涉案犯罪嫌疑人全部落网,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9046985.shtml,2
225,吉利汽车：董事会批准可能发行人民币股份及于科创板上市初步建议,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7571827.shtml,1
226,基因测序仪被美法院下令封杀 华大智造副总裁回应,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9042676.shtml,2
227,中国太保GDR挂牌上市 首家A+H+G险企走向何方,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9042017.shtml,1
228,并购之路坎坷*ST美都黯然离场 这些股站在面值退市边缘,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9041523.shtml,2
229,华安证券重要股东轮番减持 东方创业第3次出减持计划,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7575245.shtml,2
230,湖北省委书记应勇与小米集团雷军、紫光集团赵伟国分别座谈交流,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7570285.shtml,1
231,*ST美都退市 13万股东如何逃生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040509.shtml,2
232,连花清瘟入选北京新冠防治方案:以岭药业涨停 “赵老哥”继续抢筹,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040273.shtml,1
233,ST康美公布年报：去年亏损46.6亿 营收降超3成,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9048100.shtml,2
234,福田汽车回复上交所问询函 积极布局2020年市场,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9047613.shtml,2
235,华凯创意披露15亿元重组草案 注册制下再次“赶考”,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7576958.shtml,1
236,关联方接盘*ST美讯亏损资产 此前诡异涨停被疑内幕交易,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040662.shtml,2
237,华安证券28亿可转债后又拟配股40亿 半数融资投向资本中介业务,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7574977.shtml,0
238,IDC概念带火钢铁股:首钢股份两周涨63% 周期研究员要改行研究电子,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iirczymk7565409.shtml,0
239,晚间公告热点追踪：英科转债暴涨700% 可转债爆炒风险不容忽视,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7563949.shtml,2
240,华凯创意推出15亿新版重组草案 笃定布局跨境出口电商,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7575102.shtml,1
241,重庆三峡银行获准A股IPO 谁将成为年内第一家上市银行,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9032547.shtml,1
242,千禾味业控股股东伍超群半年内套现2.44亿元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049119.shtml,2
243,黑天鹅落定 业绩、土储、融资三大维度看新城控股,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7557758.shtml,2
244,联合光电定增背后:业绩放缓 实控人边质押边全额认购,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7557533.shtml,1
245,“一元定增”引援国资、曾经跌破面值 *ST华塑起死回生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556993.shtml,0
246,沪伦通第二单:中国太保GDR挂牌上市 发行价较当前A股折价不足10%,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9027521.shtml,1
247,熊猫互娱拍卖周边13.8万元 身背债务破产清算是好出路？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556307.shtml,2
248,乐视退澄清：“28万乐视网股民”不属于贾跃亭个人债务债权人,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7572622.shtml,2
249,金字火腿预计上半年净利涨幅超6成 植物肉销量占比不高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7578606.shtml,1
250,梦天家居IPO： 第一大产品销量连降 毛利率波动异常,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7554711.shtml,2
251,一头扎进红海、逆势扩张产能 威华股份遭遇市场“耳光”,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7554135.shtml,2
252,东方证券董事会审议通过员工持股计划 金额合计不超过4亿,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7576760.shtml,1
253,乐视网澄清:“28万乐视网股民”均不属于贾跃亭个人债务的债权人,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9024872.shtml,2
254,海峡股份：关于董事、独立董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552852.shtml,2
255,海峡股份：关于监事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552846.shtml,2
256,6月18日涨停板早知道：七大利好有望发酵,https://finance.sina.com.cn/stock/e/2020-06-17/doc-iirczymk7550391.shtml,1
257,乐视退澄清：未收到来自贾跃亭方面有关公司股东赔偿计划或者安排,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9020268.shtml,2
258,最猛上市公司:*ST索菱打脸证监会 实际造假比你查出来的还多,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9020215.shtml,2
259,华谊兄弟：实控人王忠军解除质押3400万股并继续质押3395万股,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018712.shtml,2
260,文化长城回复深交所问询函 董事:失信被执行人为何还能当董事长？,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018695.shtml,2
261,62股大宗交易超千万元 沃森生物交易额最高,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7545245.shtml,1
262,甘李药业中签号出炉 共有36180个,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9017743.shtml,1
263,*ST中珠关于董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iircuyvi9015573.shtml,2
264,弘业股份关于董事会秘书辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7544830.shtml,2
265,太龙照明上演“蛇吞象”式收购  标的公司严重依赖上下游,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9013193.shtml,2
266,溢价300%收购公司 双林股份副董吴少伟涉嫌内幕交易被立案调查,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7541826.shtml,2
267,庄股闪崩频现 网络“割韭菜”还能玩多久?,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9044838.shtml,2
268,京东暗盘上涨7%：打新中签率10% 顺势拿下港股“吸金王”,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9012027.shtml,1
269,175股除权除息以来股价出现上涨 走出填权行情,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7541635.shtml,1
270,珠江啤酒多位董事及监事辞职 公司称系第二大股东人员变动,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7676131.shtml,2
271,150位中小股东逼宫：钉子户S佳通第三次启动股改会再次夭折吗？,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7675870.shtml,2
272,证券维权律师说法：股民如何向新纶科技索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iirczymk7672304.shtml,2
273,业内人士：王振华宁愿花几百万请大律师 也不给受害人赔偿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9141176.shtml,2
274,华安证券突然暴跌：一再融资要钱 刚发转债又配股40亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9139652.shtml,2
275,旋极信息因会计差错调整5个季度业绩 收深交所监管函,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9132108.shtml,2
276,新潮能源违规提供担保 投资者或可索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iircuyvi9120260.shtml,2
277,中金上调吉利汽车目标价至16.6港元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9115209.shtml,1
278,京东今日正式在港上市：募资300亿创年内之最 刘强东身家水涨船高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7642942.shtml,2
279,香溢融通虚假陈述被处罚 投资者索赔可启动,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7622629.shtml,2
280,拟圈钱18.5亿还债 聚焦锂产业后威华股份跌停,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7622526.shtml,2
281,退市边缘*ST金洲现怪事：子公司被黑客攻陷 错记利润,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7623745.shtml,2
282,字节跳动：没有收购蓝色光标的计划,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7617809.shtml,1
283,港股年内最大IPO来了:京东募资近300亿港元 暗盘大涨6%,https://finance.sina.com.cn/stock/relnews/us/2020-06-18/doc-iirczymk7612615.shtml,1
284,比亚迪半导体20天融资27亿 30家机构热捧,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9079342.shtml,1
285,募资近300亿港元 6年后转战港股的京东凭什么成为吸金王,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9081523.shtml,0
286,北京科锐拟6.7亿转让实控权 引重庆国资入主,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9078816.shtml,1
287,东方精工聚焦高端智能装备 拟10亿回购股份,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7607437.shtml,0
288,东方日升太阳能电池业务营收增66% 拟发33亿可转债,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077304.shtml,1
289,纽威股份多项产品实现进口替代 拟募资7亿扩产,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7605846.shtml,1
290,舍得酒业定增获批:控股股东认购额不低于7.5亿 将建200家专卖店,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077051.shtml,1
291,中国石化最大炼化一体化项目投产 年产值预超600亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604890.shtml,1
292,字节跳动洽谈收购蓝色光标 后者股价创四年半以来新高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9077494.shtml,1
293,中国建筑前五月新签合同额突破万亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7604077.shtml,1
294,金盾股份子公司频接境外订单 一季度盈利0.7亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9073524.shtml,1
295,创业板注册制下首批吃螃蟹的企业来了 华凯创意重组案曾被否决,https://finance.sina.com.cn/wm/2020-06-18/doc-iirczymk7604026.shtml,0
296,股海导航 6月18日沪深股市公告提示,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600904.shtml,2
297,贝伐珠单抗注射液上市 贝达药业能否破题单品独大,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9071516.shtml,0
298,失意奥康国际：业绩4连降 主力品牌下滑最严重,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7600393.shtml,2
299,山东高密国资拟溢价近43%入主孚日股份,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593798.shtml,1
300,深交所终局决定：金亚科技退市！,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593732.shtml,2
301,7年18次并购彻底玩坏 上交所决定终止*ST美都上市,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593728.shtml,2
302,再融资新政实施4月显魅力 百家公司拟定增“补血”逾千亿,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7593717.shtml,1
303,*ST美讯剥离亏损资产 提前打响保壳战,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590863.shtml,2
304,去年深圳上市公司总市值破7万亿元 营收增速居全国首位,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7590462.shtml,1
305,粘胶短纤售价屡创新低 南京化纤第2主业转型迫在眉睫,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7584529.shtml,2
306,渤海汽车子公司成为北京奔驰供应商,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7582536.shtml,1
307,面值退市队伍扩容 *ST美都作别A股,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053204.shtml,2
308,手握减振降噪硬核 天铁股份蓄势新基建,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9053208.shtml,0
309,黑客入侵致财务出错 *ST金洲子公司利润多计近9000万,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9050782.shtml,2
310,首家A+H+G保险公司：中国太保GDR已挂牌交易 下周一正式上市,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iircuyvi9048645.shtml,1
311,奇葩：*ST金洲子公司遭黑客入侵致财务出错 利润多计近9000万,https://finance.sina.com.cn/stock/zqgd/2020-06-18/doc-iirczymk7578074.shtml,2
312,溢价13倍收购天与空 深交所十问因赛集团,https://finance.sina.com.cn/stock/relnews/cn/2020-06-18/doc-iircuyvi9049610.shtml,1
313,新冠治疗突破性进展 重症治疗仅需500元？多家上市公司蹭上热点,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7579447.shtml,1
314,*ST美都宣布退市：13万股民踩雷 股价已暴跌95%,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049874.shtml,2
315,王振华判处5年有期徒刑 新城控股业绩放缓销售目标完成不及30%,https://finance.sina.com.cn/stock/stockzmt/2020-06-18/doc-iirczymk7579082.shtml,2
316,警方通报美的创始人被劫持案：5涉案犯罪嫌疑人全部落网,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9046985.shtml,2
317,吉利汽车：董事会批准可能发行人民币股份及于科创板上市初步建议,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7571827.shtml,1
318,基因测序仪被美法院下令封杀 华大智造副总裁回应,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9042676.shtml,2
319,中国太保GDR挂牌上市 首家A+H+G险企走向何方,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9042017.shtml,1
320,并购之路坎坷*ST美都黯然离场 这些股站在面值退市边缘,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9041523.shtml,2
321,华安证券重要股东轮番减持 东方创业第3次出减持计划,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7575245.shtml,2
322,湖北省委书记应勇与小米集团雷军、紫光集团赵伟国分别座谈交流,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7570285.shtml,1
323,*ST美都退市 13万股东如何逃生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040509.shtml,2
324,连花清瘟入选北京新冠防治方案:以岭药业涨停 “赵老哥”继续抢筹,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040273.shtml,1
325,ST康美公布年报：去年亏损46.6亿 营收降超3成,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9048100.shtml,2
326,福田汽车回复上交所问询函 积极布局2020年市场,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9047613.shtml,2
327,华凯创意披露15亿元重组草案 注册制下再次“赶考”,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7576958.shtml,1
328,关联方接盘*ST美讯亏损资产 此前诡异涨停被疑内幕交易,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9040662.shtml,2
329,华安证券28亿可转债后又拟配股40亿 半数融资投向资本中介业务,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7574977.shtml,1
330,IDC概念带火钢铁股:首钢股份两周涨63% 周期研究员要改行研究电子,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iirczymk7565409.shtml,0
331,晚间公告热点追踪：英科转债暴涨700% 可转债爆炒风险不容忽视,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7563949.shtml,2
332,华凯创意推出15亿新版重组草案 笃定布局跨境出口电商,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7575102.shtml,1
333,重庆三峡银行获准A股IPO 谁将成为年内第一家上市银行,https://finance.sina.com.cn/roll/2020-06-17/doc-iircuyvi9032547.shtml,1
334,千禾味业控股股东伍超群半年内套现2.44亿元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9049119.shtml,2
335,黑天鹅落定 业绩、土储、融资三大维度看新城控股,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7557758.shtml,2
336,联合光电定增背后:业绩放缓 实控人边质押边全额认购,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7557533.shtml,1
337,“一元定增”引援国资、曾经跌破面值 *ST华塑起死回生？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556993.shtml,0
338,沪伦通第二单:中国太保GDR挂牌上市 发行价较当前A股折价不足10%,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9027521.shtml,1
339,熊猫互娱拍卖周边13.8万元 身背债务破产清算是好出路？,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7556307.shtml,2
340,乐视退澄清：“28万乐视网股民”不属于贾跃亭个人债务债权人,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7572622.shtml,2
341,金字火腿预计上半年净利涨幅超6成 植物肉销量占比不高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7578606.shtml,1
342,梦天家居IPO： 第一大产品销量连降 毛利率波动异常,https://finance.sina.com.cn/stock/observe/2020-06-17/doc-iirczymk7554711.shtml,2
343,一头扎进红海、逆势扩张产能 威华股份遭遇市场“耳光”,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7554135.shtml,2
344,东方证券董事会审议通过员工持股计划 金额合计不超过4亿,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7576760.shtml,1
345,乐视网澄清:“28万乐视网股民”均不属于贾跃亭个人债务的债权人,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9024872.shtml,2
346,海峡股份：关于董事、独立董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552852.shtml,2
347,海峡股份：关于监事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7552846.shtml,2
348,6月18日涨停板早知道：七大利好有望发酵,https://finance.sina.com.cn/stock/e/2020-06-17/doc-iirczymk7550391.shtml,0
349,乐视退澄清：未收到来自贾跃亭方面有关公司股东赔偿计划或者安排,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9020268.shtml,2
350,最猛上市公司:*ST索菱打脸证监会 实际造假比你查出来的还多,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9020215.shtml,2
351,华谊兄弟：实控人王忠军解除质押3400万股并继续质押3395万股,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018712.shtml,2
352,文化长城回复深交所问询函 董事:失信被执行人为何还能当董事长？,https://finance.sina.com.cn/stock/relnews/cn/2020-06-17/doc-iircuyvi9018695.shtml,2
353,62股大宗交易超千万元 沃森生物交易额最高,https://finance.sina.com.cn/roll/2020-06-17/doc-iirczymk7545245.shtml,1
354,甘李药业中签号出炉 共有36180个,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9017743.shtml,1
355,*ST中珠关于董事辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iircuyvi9015573.shtml,2
356,弘业股份关于董事会秘书辞职的公告,https://finance.sina.com.cn/stock/ggzz/2020-06-17/doc-iirczymk7544830.shtml,2
357,太龙照明上演“蛇吞象”式收购  标的公司严重依赖上下游,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9013193.shtml,2
358,溢价300%收购公司 双林股份副董吴少伟涉嫌内幕交易被立案调查,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iirczymk7541826.shtml,2
359,庄股闪崩频现 网络“割韭菜”还能玩多久?,https://finance.sina.com.cn/stock/s/2020-06-17/doc-iircuyvi9044838.shtml,2
360,珠江啤酒多位董事及监事辞职 公司称系第二大股东人员变动,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7676131.shtml,2
361,150位中小股东逼宫：钉子户S佳通第三次启动股改会再次夭折吗？,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7675870.shtml,2
362,证券维权律师说法：股民如何向新纶科技索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iirczymk7672304.shtml,2
363,业内人士：王振华宁愿花几百万请大律师 也不给受害人赔偿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9141176.shtml,2
364,华安证券突然暴跌：一再融资要钱 刚发转债又配股40亿,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9139652.shtml,2
365,旋极信息因会计差错调整5个季度业绩 收深交所监管函,https://finance.sina.com.cn/roll/2020-06-18/doc-iircuyvi9132108.shtml,2
366,新潮能源违规提供担保 投资者或可索赔,https://finance.sina.com.cn/stock/2020-06-18/doc-iircuyvi9120260.shtml,2
367,中金上调吉利汽车目标价至16.6港元,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iircuyvi9115209.shtml,1
368,京东今日正式在港上市：募资300亿创年内之最 刘强东身家水涨船高,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7642942.shtml,2
369,香溢融通虚假陈述被处罚 投资者索赔可启动,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7622629.shtml,2
370,拟圈钱18.5亿还债 聚焦锂产业后威华股份跌停,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7622526.shtml,2
371,退市边缘*ST金洲现怪事：子公司被黑客攻陷 错记利润,https://finance.sina.com.cn/roll/2020-06-18/doc-iirczymk7623745.shtml,2
372,字节跳动：没有收购蓝色光标的计划,https://finance.sina.com.cn/stock/s/2020-06-18/doc-iirczymk7617809.shtml,1
373,港股年内最大IPO来了:京东募资近300亿港元 暗盘大涨6%,https://finance.sina.com.cn/stock/relnews/us/2020-06-18/doc-iirczymk7612615.shtml,1
